Datetime,ProduceType,InputLevel,SpendResource,Type,ID,Name,Rank
2020-09-28 07:14:40,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-09-28 19:56:17,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-09-28 19:56:17,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-09-28 19:56:17,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2020-09-29 01:09:42,EQUIP,NORMAL,70/10/150/30,NIGHTEQUIP,13,PEQ-2,★★
2020-09-29 01:09:42,EQUIP,NORMAL,70/10/150/30,NIGHTEQUIP,13,PEQ-2,★★
2020-09-29 01:09:42,EQUIP,NORMAL,70/10/150/30,NIGHTEQUIP,13,PEQ-2,★★
2020-09-29 01:09:47,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-09-29 01:09:47,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-09-29 01:09:47,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-09-29 01:09:50,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2020-09-29 01:09:50,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2020-09-29 01:36:18,GUN,NORMAL,30/30/30/30,HG,91,MP-446,★★
2020-09-29 01:36:18,GUN,NORMAL,30/30/30/30,HG,1,SAA,★★★★
2020-09-29 01:36:28,EQUIP,NORMAL,10/10/10/10,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-09-29 10:52:41,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-09-29 10:52:41,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2020-09-29 10:52:41,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,15,PEQ-15,★★★★
2020-09-29 11:59:18,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-09-29 11:59:18,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2020-09-29 11:59:18,EQUIP,HEAVY-1,500/500/500/500,FAIRY,4,Shield Fairy,★
2020-09-29 17:14:42,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-09-29 17:14:42,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2020-09-29 17:14:42,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-09-29 19:40:15,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-09-29 19:40:15,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,15,PEQ-15,★★★★
2020-09-29 19:40:15,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-09-29 22:18:40,EQUIP,NORMAL,180/20/200/20,CLOAK,88,Camouflage Cape,★★★
2020-09-29 22:18:40,EQUIP,NORMAL,180/20/200/20,CLOAK,87,Ragged Cape,★★
2020-09-29 22:18:40,EQUIP,NORMAL,180/20/200/20,CLOAK,87,Ragged Cape,★★
2020-09-29 22:18:45,GUN,NORMAL,30/30/30/30,HG,123,P99,★★★
2020-09-29 22:18:45,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2020-09-29 23:07:53,GUN,NORMAL,30/30/30/30,HG,1,SAA,★★★★
2020-09-29 23:07:53,GUN,NORMAL,30/30/30/30,HG,13,Type92,★★★
2020-09-29 23:09:18,EQUIP,NORMAL,10/10/10/10,ARMORPLATE,43,Type 2 Armor Plate,★★★★
2020-09-29 23:31:14,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2020-09-29 23:31:15,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-09-29 23:31:15,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-09-30 00:15:52,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,Armor Fairy,★
2020-09-30 00:15:52,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,65,AC3 Suppressor,★★★★
2020-09-30 00:15:52,EQUIP,HEAVY-1,500/500/500/500,REDDOT,12,ITI MARS,★★★★★
2020-09-30 03:34:46,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,15,PEQ-15,★★★★
2020-09-30 03:34:46,EQUIP,HEAVY-1,500/500/500/500,FAIRY,4,Shield Fairy,★
2020-09-30 03:34:46,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2020-09-30 12:45:22,EQUIP,HEAVY-1,500/500/500/500,HOLO,8,EOT 518,★★★★★
2020-09-30 12:45:24,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2020-09-30 12:45:27,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2020-09-30 21:15:23,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,3,PSO-1,★★★★
2020-09-30 21:15:23,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,15,PEQ-15,★★★★
2020-09-30 21:15:25,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2020-09-30 22:03:35,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2020-09-30 22:03:35,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2020-09-30 22:03:36,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-09-30 22:03:55,EQUIP,NORMAL,70/10/150/30,NIGHTEQUIP,15,PEQ-15,★★★★
2020-09-30 22:03:55,EQUIP,NORMAL,70/10/150/30,NIGHTEQUIP,13,PEQ-2,★★
2020-09-30 22:03:55,EQUIP,NORMAL,70/10/150/30,NIGHTEQUIP,13,PEQ-2,★★
2020-09-30 22:03:59,GUN,NORMAL,30/30/30/30,HG,3,M9,★★★
2020-09-30 22:03:59,GUN,NORMAL,30/30/30/30,HG,13,Type92,★★★
2020-09-30 22:52:16,GUN,NORMAL,30/30/30/30,HG,123,P99,★★★
2020-09-30 22:52:16,GUN,NORMAL,30/30/30/30,HG,11,P08,★★★
2020-09-30 22:52:25,EQUIP,NORMAL,270/40/270/190,NIGHTEQUIP,16,PEQ-16A,★★★★★
2020-09-30 22:52:25,EQUIP,NORMAL,270/40/270/190,AMMOBOX,67,IOP High-Capacity Ammo Box,★★★★
2020-09-30 22:52:25,EQUIP,NORMAL,270/40/270/190,SUPPRESSOR,63,AC1 Suppressor,★★
2020-09-30 22:52:31,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-09-30 22:52:33,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,3,PSO-1,★★★★
2020-09-30 22:52:36,EQUIP,HEAVY-1,500/500/500/500,TEXO,39,IOP T3 Exoskeleton,★★★★
2020-09-30 23:49:14,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-09-30 23:49:14,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2020-09-30 23:49:16,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2020-10-01 00:51:07,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2020-10-01 00:51:07,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2020-10-01 00:51:08,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-10-01 01:39:17,EQUIP,HEAVY-1,500/500/500/500,CLOAK,89,Urban Camouflage Cape,★★★★
2020-10-01 01:39:17,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★
2020-10-01 01:39:19,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-10-01 02:08:19,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-10-01 02:31:17,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★
2020-10-01 02:31:19,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,43,Type 2 Armor Plate,★★★★
2020-10-01 19:52:39,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2020-10-01 19:52:39,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-10-01 19:52:39,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-10-01 20:20:18,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-10-01 20:20:18,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-10-01 20:20:18,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-10-01 21:57:26,EQUIP,HEAVY-1,500/500/500/500,HOLO,7,EOT 516,★★★★
2020-10-01 21:57:26,EQUIP,HEAVY-1,500/500/500/500,TEXO,39,IOP T3 Exoskeleton,★★★★
2020-10-01 21:57:26,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2020-10-01 22:07:36,GUN,NORMAL,30/30/30/30,HG,1,SAA,★★★★
2020-10-01 22:07:36,GUN,NORMAL,30/30/30/30,SMG,93,IDW,★★
2020-10-01 22:07:43,EQUIP,NORMAL,70/10/150/30,NIGHTEQUIP,15,PEQ-15,★★★★
2020-10-01 22:07:43,EQUIP,NORMAL,70/10/150/30,NIGHTEQUIP,14,PEQ-5,★★★
2020-10-01 22:07:43,EQUIP,NORMAL,70/10/150/30,NIGHTEQUIP,13,PEQ-2,★★
2020-10-02 01:14:19,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2020-10-02 01:14:19,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2020-10-02 01:17:16,EQUIP,NORMAL,10/10/10/10,HOLO,5,EOT 506,★★
2020-10-02 01:17:20,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,15,PEQ-15,★★★★
2020-10-02 01:17:20,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,15,PEQ-15,★★★★
2020-10-02 01:17:20,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★
2020-10-02 05:37:28,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-10-02 05:37:28,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★
2020-10-02 05:37:28,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,3,PSO-1,★★★★
2020-10-02 11:34:51,EQUIP,HEAVY-1,500/500/500/500,FAIRY,4,Shield Fairy,★
2020-10-02 11:34:51,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★
2020-10-02 11:34:51,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,3,PSO-1,★★★★
2020-10-02 17:10:49,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2020-10-02 17:10:49,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2020-10-02 17:10:49,EQUIP,HEAVY-1,500/500/500/500,FAIRY,16,Rescue Fairy,★
2020-10-02 23:38:13,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2020-10-02 23:38:13,GUN,NORMAL,30/30/30/30,HG,3,M9,★★★
2020-10-02 23:38:20,EQUIP,NORMAL,70/10/150/30,NIGHTEQUIP,13,PEQ-2,★★
2020-10-02 23:38:20,EQUIP,NORMAL,70/10/150/30,NIGHTEQUIP,13,PEQ-2,★★
2020-10-02 23:38:20,EQUIP,NORMAL,70/10/150/30,NIGHTEQUIP,13,PEQ-2,★★
2020-10-02 23:38:26,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★
2020-10-02 23:38:26,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2020-10-02 23:38:28,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2020-10-02 23:52:25,EQUIP,NORMAL,270/40/270/190,CLOAK,87,Ragged Cape,★★
2020-10-03 00:26:51,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2020-10-03 00:26:51,GUN,NORMAL,30/30/30/30,HG,14,Astra,★★★
2020-10-03 03:36:46,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,Armor Fairy,★
2020-10-03 03:36:48,EQUIP,HEAVY-1,500/500/500/500,FAIRY,1,Warrior Fairy,★
2020-10-03 03:36:50,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2020-10-03 04:47:57,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★
2020-10-04 02:03:44,GUN,NORMAL,30/30/30/30,HG,2,M1911,★★
2020-10-04 02:03:44,GUN,NORMAL,30/30/30/30,HG,141,Gr USPCompact,★★
2020-10-04 02:04:23,EQUIP,NORMAL,180/20/200/20,CLOAK,88,Camouflage Cape,★★★
2020-10-04 02:04:23,EQUIP,NORMAL,180/20/200/20,CLOAK,89,Urban Camouflage Cape,★★★★
2020-10-04 03:19:19,EQUIP,NORMAL,10/10/10/10,XEXO,56,IOP X2 Exoskeleton,★★★
2020-10-04 03:19:19,EQUIP,NORMAL,10/10/10/10,OPTICAL,1,BM 3-12X40,★★
2020-10-04 04:10:54,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2020-10-04 04:10:54,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2020-10-04 23:58:21,GUN,NORMAL,30/30/30/30,HG,2,M1911,★★
2020-10-04 23:58:21,GUN,NORMAL,30/30/30/30,HG,11,P08,★★★
2020-10-04 23:59:31,EQUIP,NORMAL,100/80/10/100,TEXO,37,IOP T1 Exoskeleton,★★
2020-10-04 23:59:31,EQUIP,NORMAL,100/80/10/100,TEXO,38,IOP T2 Exoskeleton,★★★
2020-10-04 23:59:31,EQUIP,NORMAL,100/80/10/100,TEXO,37,IOP T1 Exoskeleton,★★
2020-10-05 00:39:10,EQUIP,NORMAL,270/40/270/190,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-10-05 00:39:15,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2020-10-05 00:39:15,GUN,NORMAL,30/30/30/30,HG,141,Gr USPCompact,★★
2020-10-05 02:06:06,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-10-05 02:06:06,EQUIP,HEAVY-1,500/500/500/500,HOLO,7,EOT 516,★★★★
2020-10-05 02:06:06,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2020-10-05 03:18:55,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2020-10-05 03:18:55,EQUIP,HEAVY-1,500/500/500/500,XEXO,57,IOP X3 Exoskeleton,★★★★
2020-10-05 03:18:57,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,Armor Fairy,★
2020-10-05 04:45:49,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,65,AC3 Suppressor,★★★★
2020-10-05 04:45:50,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-10-05 05:42:33,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2020-10-05 05:42:33,EQUIP,HEAVY-1,500/500/500/500,FAIRY,17,Illumination Fairy,★
2020-10-05 06:50:06,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2020-10-05 06:50:06,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2020-10-05 07:19:46,EQUIP,HEAVY-1,500/500/500/500,REDDOT,12,ITI MARS,★★★★★
2020-10-05 07:19:46,EQUIP,HEAVY-1,500/500/500/500,FAIRY,17,Illumination Fairy,★
2020-10-05 11:52:51,EQUIP,HEAVY-1,500/500/500/500,HOLO,7,EOT 516,★★★★
2020-10-05 11:52:51,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-10-05 15:28:26,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-10-05 15:28:26,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-10-05 15:28:26,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-10-05 16:23:34,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-10-05 16:23:34,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2020-10-05 16:23:34,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2020-10-05 17:27:14,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,15,PEQ-15,★★★★
2020-10-05 17:27:14,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2020-10-05 17:27:14,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2020-10-05 18:30:36,EQUIP,HEAVY-1,500/500/500/500,FAIRY,4,Shield Fairy,★
2020-10-05 18:30:36,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-10-05 18:30:36,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★
2020-10-05 20:20:49,EQUIP,HEAVY-1,500/500/500/500,XEXO,57,IOP X3 Exoskeleton,★★★★
2020-10-05 22:15:13,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2020-10-05 22:15:13,GUN,NORMAL,30/30/30/30,HG,126,NZ75,★★★★★
2020-10-05 22:15:23,EQUIP,NORMAL,100/80/10/100,TEXO,37,IOP T1 Exoskeleton,★★
2020-10-05 22:15:23,EQUIP,NORMAL,100/80/10/100,TEXO,39,IOP T3 Exoskeleton,★★★★
2020-10-05 22:15:23,EQUIP,NORMAL,100/80/10/100,XEXO,56,IOP X2 Exoskeleton,★★★
2020-10-05 22:15:38,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-10-05 22:15:38,EQUIP,HEAVY-1,500/500/500/500,REDDOT,12,ITI MARS,★★★★★
2020-10-05 23:56:02,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2020-10-05 23:56:03,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2020-10-05 23:56:13,EQUIP,NORMAL,270/40/270/190,NIGHTEQUIP,15,PEQ-15,★★★★
2020-10-05 23:56:17,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-10-05 23:56:17,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-10-05 23:56:17,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,43,Type 2 Armor Plate,★★★★
2020-10-06 01:09:25,EQUIP,HEAVY-1,500/500/500/500,FAIRY,1,Warrior Fairy,★
2020-10-06 01:09:25,EQUIP,HEAVY-1,500/500/500/500,FAIRY,17,Illumination Fairy,★
2020-10-06 01:09:25,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-10-06 05:19:04,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-10-06 07:02:44,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★
2020-10-06 07:02:44,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-10-06 07:02:44,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-10-06 15:31:50,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2020-10-06 15:31:50,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2020-10-06 15:31:52,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2020-10-06 16:02:38,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-10-06 16:02:38,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★
2020-10-06 16:02:40,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2020-10-06 17:58:33,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2020-10-06 17:58:35,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★
2020-10-06 22:04:46,GUN,NORMAL,30/30/30/30,HG,141,Gr USPCompact,★★
2020-10-06 22:04:46,GUN,NORMAL,30/30/30/30,HG,91,MP-446,★★
2020-10-06 22:04:53,EQUIP,NORMAL,100/80/10/100,TEXO,37,IOP T1 Exoskeleton,★★
2020-10-06 22:04:53,EQUIP,NORMAL,100/80/10/100,XEXO,56,IOP X2 Exoskeleton,★★★
2020-10-06 22:04:53,EQUIP,NORMAL,100/80/10/100,XEXO,56,IOP X2 Exoskeleton,★★★
2020-10-06 22:04:57,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-10-06 22:04:59,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2020-10-06 22:33:57,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2020-10-06 22:33:57,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2020-10-06 22:34:08,EQUIP,NORMAL,270/40/270/190,AMMOBOX,67,IOP High-Capacity Ammo Box,★★★★
2020-10-06 22:34:10,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-10-06 22:34:11,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-10-07 01:19:07,EQUIP,HEAVY-1,500/500/500/500,XEXO,57,IOP X3 Exoskeleton,★★★★
2020-10-07 01:19:08,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-10-07 02:10:37,EQUIP,HEAVY-1,500/500/500/500,FAIRY,1,Warrior Fairy,★
2020-10-07 02:10:39,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2020-10-07 03:31:03,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-10-07 08:46:34,EQUIP,HEAVY-1,500/500/500/500,REDDOT,12,ITI MARS,★★★★★
2020-10-07 09:37:13,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2020-10-07 13:00:33,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2020-10-07 13:35:24,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-10-07 14:43:38,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-10-07 15:09:17,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,Armor Fairy,★
2020-10-08 00:01:21,EQUIP,NORMAL,100/80/10/100,TEXO,38,IOP T2 Exoskeleton,★★★
2020-10-08 00:01:21,EQUIP,NORMAL,100/80/10/100,TEXO,37,IOP T1 Exoskeleton,★★
2020-10-08 00:01:21,EQUIP,NORMAL,100/80/10/100,XEXO,57,IOP X3 Exoskeleton,★★★★
2020-10-08 00:01:25,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2020-10-08 00:01:25,GUN,NORMAL,30/30/30/30,HG,2,M1911,★★
2020-10-08 00:26:39,GUN,NORMAL,30/30/30/30,HG,99,Gr Mk23,★★★★
2020-10-08 00:26:39,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2020-10-08 00:26:47,EQUIP,NORMAL,270/40/270/190,TEXO,38,IOP T2 Exoskeleton,★★★
2020-10-08 00:29:49,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2020-10-08 00:29:51,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★
2020-10-08 00:29:53,EQUIP,HEAVY-1,500/500/500/500,FAIRY,8,Artillery Fairy,★
2020-10-08 01:02:39,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2020-10-08 01:31:32,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2020-10-08 01:55:39,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,4,VFL 6-24X56,★★★★★
2020-10-08 03:56:38,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2020-10-08 05:17:09,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2020-10-08 05:40:02,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,Armor Fairy,★
2020-10-08 15:38:43,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2020-10-08 15:38:43,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2020-10-08 15:38:43,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2020-10-08 16:33:38,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★
2020-10-08 16:33:38,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2020-10-08 16:33:38,EQUIP,HEAVY-1,500/500/500/500,TEXO,39,IOP T3 Exoskeleton,★★★★
2020-10-08 20:53:20,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2020-10-08 20:53:20,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,4,VFL 6-24X56,★★★★★
2020-10-08 20:53:20,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2020-10-08 22:04:53,GUN,NORMAL,30/30/30/30,SMG,93,IDW,★★
2020-10-08 22:04:53,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2020-10-08 22:05:04,EQUIP,NORMAL,100/80/10/100,XEXO,55,IOP X1 Exoskeleton,★★
2020-10-08 22:05:04,EQUIP,NORMAL,100/80/10/100,TEXO,38,IOP T2 Exoskeleton,★★★
2020-10-08 22:05:04,EQUIP,NORMAL,100/80/10/100,TEXO,37,IOP T1 Exoskeleton,★★
2020-10-08 22:05:13,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2020-10-08 22:05:13,EQUIP,HEAVY-1,500/500/500/500,FAIRY,4,Shield Fairy,★
2020-10-08 22:05:13,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★
2020-10-08 23:24:12,EQUIP,NORMAL,270/40/270/190,NIGHTEQUIP,13,PEQ-2,★★
2020-10-08 23:24:15,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★
